ref_hash,obj
2556661701287459840_st,0
2557754946296386048_sc,0
2557754946296386048_st,0
2562426496034024960_sc,0
2562426496034024960_st,0
2563689338273435136_sc,0
2563689338273435136_st,0
2564448532269679104_sc,0
2564448532269679104_st,0
2565969151886342656_sc,0
2565969151886342656_st,0
256795806933299200_sc,0
256795806933299200_st,0
2569372958696716288_sc,0
2569372958696716288_st,0
2569846933036680192_sc,0
2569846933036680192_st,0
257611725240318592_sc,0
257611725240318592_st,0
2576393960536326656_sc,0
2576393960536326656_st,0
2578385297152368128_sc,0
2578385297152368128_st,0
2579376103104581632_sc,0
2579376103104581632_st,0
2591498476407213056_sc,0
2591498476407213056_st,0
2593357986886256640_sc,0
2593357986886256640_st,0
2594530684596950528_sc,0
2594530684596950528_st,0
2594718759684164608_sc,0
2594718759684164608_st,0
2596337982344892928_sc,0
2596337982344892928_st,0
2596462906938170368_sc,0
2596462906938170368_st,0
2599521134878467072_sc,0
2599521134878467072_st,0
2600012552740072960_sc,0
2600012552740072960_st,0
2600156590545197568_sc,0
2600156590545197568_st,0
2600893542206467072_sc,0
2600893542206467072_st,0
2604724694595858432_sc,0
2604724694595858432_st,0
2605999838772579840_sc,0
2605999838772579840_st,0
260685136384490688_sc,0
260685136384490688_st,0
2607326790428176384_sc,0
2607326790428176384_st,0
2609750982667504128_sc,0
2609750982667504128_st,0
2611518832157565440_sc,0
2611518832157565440_st,0
2613912949123876864_sc,0
2613912949123876864_st,0
2614236342449873920_sc,0
2614236342449873920_st,0
2615839393938336768_sc,0
2615839393938336768_st,0
2620243696765113344_sc,0
2620243696765113344_st,0
2623530628036519936_sc,0
2623530628036519936_st,0
2631174026565927424_sc,0
2631174026565927424_st,0
2632650294219646976_sc,0
2632650294219646976_st,0
2633362662420691968_sc,0
2633362662420691968_st,0
2633593905998472192_sc,0
2633593905998472192_st,0
2636647041713431040_sc,0
2636647041713431040_st,0
2636872394397612544_sc,0
2636872394397612544_st,0
2639328235490886144_sc,0
2639328235490886144_st,0
2639616708156700160_sc,0
2639616708156700160_st,0
2641172405850213888_sc,0
2641172405850213888_st,0
2649253494066590720_sc,0
2649253494066590720_st,0
2651952410150960128_sc,0
2651952410150960128_st,0
2654186455818940416_sc,0
2654186455818940416_st,0
2654761384779079168_sc,0
2654761384779079168_st,0
2656336065440531456_sc,0
2656336065440531456_st,0
2663643900293508096_sc,0
2663643900293508096_st,0
2666756337033498112_sc,0
2666756337033498112_st,0
2669079432757159936_sc,0
2669079432757159936_st,0
2671675000143864832_sc,0
2671675000143864832_st,0
2677645807717907968_sc,0
2677645807717907968_st,0
2688614241602423808_sc,0
2688614241602423808_st,0
2696553387054291968_sc,0
2696553387054291968_st,0
270285562542899872_sc,0
270285562542899872_st,0
2704343257649340416_sc,0
2704343257649340416_st,0
2705731221448730112_sc,0
2705731221448730112_st,0
2706349094921833984_sc,0
2706349094921833984_st,0
2706468482625784320_sc,0
2706468482625784320_st,0
2708833383540113920_sc,0
2708833383540113920_st,0
2708956894345852416_sc,0
2708956894345852416_st,0
2711876066722509312_sc,0
2711876066722509312_st,0
2714305773323316736_sc,0
2714305773323316736_st,0
27166025806569496_sc,0
27166025806569496_st,0
2716669186132617728_sc,0
2716669186132617728_st,0
2719124877868397568_sc,0
2719124877868397568_st,0
2721362567675594240_sc,0
2721362567675594240_st,0
272541166462578176_sc,0
272541166462578176_st,0
2728506866845210112_sc,0
2728506866845210112_st,0
2729093921219703808_sc,0
2729093921219703808_st,0
2735554048862674432_sc,0
2735554048862674432_st,0
2736522429783924224_sc,0
2736522429783924224_st,0
2739684169027985920_sc,0
2739684169027985920_st,0
2741925699295684096_sc,0
2741925699295684096_st,0
2746889534286802432_sc,0
2746889534286802432_st,0
274695744481117824_sc,0
274695744481117824_st,0
2748070125705997312_sc,0
2748070125705997312_st,0
2754748478218546176_sc,0
2754748478218546176_st,0
2755075493912440832_sc,0
2755075493912440832_st,0
2763720047331310080_sc,0
2763720047331310080_st,0
2767931153245300736_sc,0
2767931153245300736_st,0
2771300262432027136_sc,0
2771300262432027136_st,0
2772129680807685632_sc,0
2772129680807685632_st,0
2772851852812186112_sc,0
2772851852812186112_st,0
277720213692756032_sc,0
277720213692756032_st,0
2787751402700903936_sc,0
2787751402700903936_st,0
2789880617034718208_sc,0
2789880617034718208_st,0
2792972516924818432_sc,0
2792972516924818432_st,0
2798979606625786368_sc,0
2798979606625786368_st,0
2799630459422003200_sc,0
2799630459422003200_st,0
2803725878357284352_sc,0
2803725878357284352_st,0
2809575926074600448_sc,0
2809575926074600448_st,0
281141536169719360_sc,0
281141536169719360_st,0
2813524244163167232_sc,0
2813524244163167232_st,0
2818875365781018112_sc,0
2818875365781018112_st,0
2822304187116883968_sc,0
2822304187116883968_st,0
2822715040264134656_sc,0
2822715040264134656_st,0
2823415913940346368_sc,0
2823415913940346368_st,0
2823877798610043392_sc,0
2823877798610043392_st,0
2828955475784879104_sc,0
2828955475784879104_st,0
283679910598370112_sc,0
283679910598370112_st,0
2837828059786071040_sc,0
2837828059786071040_st,0
2841970247099041792_sc,0
2841970247099041792_st,0
2845688463941584896_sc,0
2845688463941584896_st,0
2848700044500530176_sc,0
2848700044500530176_st,0
2849184271263110656_sc,0
2849184271263110656_st,0
2855032838593076224_sc,0
2855032838593076224_st,0
2859254444867879936_sc,0
2859254444867879936_st,0
2859383778838750208_sc,0
2859383778838750208_st,0
2860629413100415488_sc,0
2860629413100415488_st,0
2862260576426339840_sc,0
2862260576426339840_st,0
28626901849894736_sc,0
28626901849894736_st,0
2863160690040044032_sc,0
2863160690040044032_st,0
2865772247077428224_sc,0
2865772247077428224_st,0
2873096830911028224_sc,0
2873096830911028224_st,0
287615195136530272_sc,0
287615195136530272_st,0
2880500903919276544_sc,0
2880500903919276544_st,0
2883611523480446976_sc,0
2883611523480446976_st,0
2884092902426316800_sc,0
2884092902426316800_st,0
2884793578072720896_sc,0
2884793578072720896_st,0
2886487858517742592_sc,0
2886487858517742592_st,0
289020675873427776_sc,0
289020675873427776_st,0
2890660588205740032_sc,0
2890660588205740032_st,0
2898200741176317440_sc,0
2898200741176317440_st,0
2898811733055925760_sc,0
2898811733055925760_st,0
2899231612307685376_sc,0
2899231612307685376_st,0
2899576836320123392_sc,0
2899576836320123392_st,0
2901287113933570048_sc,0
2901287113933570048_st,0
2901526886630379520_sc,0
2901526886630379520_st,0
290180300665805184_sc,0
290180300665805184_st,0
2907240270972861440_sc,0
2907240270972861440_st,0
2909505584800864768_sc,0
2909505584800864768_st,0
2911011842663032320_sc,0
2911011842663032320_st,0
2911416249252691968_sc,0
2911416249252691968_st,0
2919879188565780480_sc,0
2919879188565780480_st,0
2924292120951521280_sc,0
2924292120951521280_st,0
2926367759133536768_sc,0
2926367759133536768_st,0
2926817776558931968_sc,0
2926817776558931968_st,0
2929975781933236736_sc,0
2929975781933236736_st,0
2930369440237555200_sc,0
2930369440237555200_st,0
2932559844089981952_sc,0
2932559844089981952_st,0
2940988728516669952_sc,0
2940988728516669952_st,0
2942429951308274688_sc,0
2942429951308274688_st,0
2946869342551702016_sc,0
2946869342551702016_st,0
2948175442350308864_sc,0
2948175442350308864_st,0
2948245420510392832_sc,0
2948245420510392832_st,0
2956299000597738496_sc,0
2956299000597738496_st,0
2960818407434292224_sc,0
2960818407434292224_st,0
296262312810567808_sc,0
296262312810567808_st,0
2963306442961305600_sc,0
2963306442961305600_st,0
2969829801803222016_sc,0
2969829801803222016_st,0
2970307141191578624_sc,0
2970307141191578624_st,0
2973261426273296384_sc,0
2973261426273296384_st,0
2979425415631390208_sc,0
2979425415631390208_st,0
2980297490839241728_sc,0
2980297490839241728_st,0
2980299303280019456_sc,0
2980299303280019456_st,0
2982951064481182720_sc,0
2982951064481182720_st,0
2984557519692246016_sc,0
2984557519692246016_st,0
2989477614646270976_sc,0
2989477614646270976_st,0
2990586604853237760_sc,0
2990586604853237760_st,0
2993532939881645056_sc,0
2993532939881645056_st,0
299735009220268224_sc,0
299735009220268224_st,0
2999364724812332544_sc,0
2999364724812332544_st,0
2999739104586079232_sc,0
2999739104586079232_st,0
3000743843873336320_sc,0
3000743843873336320_st,0
3004337281488492032_sc,0
3004337281488492032_st,0
3005239600372026368_sc,0
3005239600372026368_st,0
3007847273422678528_sc,0
3007847273422678528_st,0
3008375976504780800_sc,0
3008375976504780800_st,0
3011391601857428992_sc,0
3011391601857428992_st,0
3013452407777234432_sc,0
3013452407777234432_st,0
3014051788181914624_sc,0
3014051788181914624_st,0
3015728650082320896_sc,0
3015728650082320896_st,0
301706380030517888_sc,0
301706380030517888_st,0
3018757646247120896_sc,0
3018757646247120896_st,0
3019228335165376000_sc,0
3019228335165376000_st,0
302262623587675072_sc,0
302262623587675072_st,0
3022980063711653888_sc,0
3022980063711653888_st,0
3023178998733156352_sc,0
3023178998733156352_st,0
3023336761160658944_sc,0
3023336761160658944_st,0
3026721207081386496_sc,0
3026721207081386496_st,0
30270352558265984_sc,0
30270352558265984_st,0
3027376511892879360_sc,0
3027376511892879360_st,0
3030112829082880512_sc,0
3030112829082880512_st,0
303092259385840832_sc,0
303092259385840832_st,0
3031905217641816064_sc,0
3031905217641816064_st,0
3032528019974782464_sc,0
3032528019974782464_st,0
3035437609466407424_sc,0
3035437609466407424_st,0
3037779164352160256_sc,0
3037779164352160256_st,0
304277375782965952_sc,0
304277375782965952_st,0
3045823009447156224_sc,0
3045823009447156224_st,0
3052328911073309696_sc,0
3052328911073309696_st,0
3053424549814493696_sc,0
3053424549814493696_st,0
3056028901449660416_sc,0
3056028901449660416_st,0
3056496193309180416_sc,0
3056496193309180416_st,0
3057298069512174592_sc,0
3057298069512174592_st,0
3057683843871869440_sc,0
3057683843871869440_st,0
3059152842336328704_sc,0
3059152842336328704_st,0
3059733705055216640_sc,0
3059733705055216640_st,0
3059807483647269888_sc,0
3059807483647269888_st,0
3060990697035096576_sc,0
3060990697035096576_st,0
3061437839397530112_sc,0
3061437839397530112_st,0
306201549474470208_sc,0
306201549474470208_st,0
3062561641088484864_sc,0
3062561641088484864_st,0
306267453945591232_sc,0
306267453945591232_st,0
306295876498399040_sc,0
306295876498399040_st,0
3064382065216586240_sc,0
3064382065216586240_st,0
3065152690537683456_sc,0
3065152690537683456_st,0
3069271271511229952_sc,0
3069271271511229952_st,0
3069324546630310400_sc,0
3069324546630310400_st,0
3070096496357849600_sc,0
3070096496357849600_st,0
3072781577330789376_sc,0
3072781577330789376_st,0
3073239788968846336_sc,0
3073239788968846336_st,0
3074723869085034496_sc,0
3074723869085034496_st,0
3075197052326156800_sc,0
3075197052326156800_st,0
3076081998698886656_sc,0
3076081998698886656_st,0
3077204395988907520_sc,0
3077204395988907520_st,0
3079760554114300416_sc,0
3079760554114300416_st,0
3083541535124690432_sc,0
3083541535124690432_st,0
3086587346716204544_sc,0
3086587346716204544_st,0
308944419142764928_sc,0
308944419142764928_st,0
3092196095422060032_sc,0
3092196095422060032_st,0
3099336173836940800_sc,0
3099336173836940800_st,0
3100370478761185280_sc,0
3100370478761185280_st,0
3101303875496378368_sc,0
3101303875496378368_st,0
3101965660470407168_sc,0
3101965660470407168_st,0
310321962709894720_sc,0
310321962709894720_st,0
3105234994427757568_sc,0
3105234994427757568_st,0
3111272663202932736_sc,0
3111272663202932736_st,0
3112451874033008128_sc,0
3112451874033008128_st,0
3115871745338606592_sc,0
3115871745338606592_st,0
3121311586959732736_sc,0
3121311586959732736_st,0
3122401001894281728_sc,0
3122401001894281728_st,0
312639690284977152_sc,0
312639690284977152_st,0
3128145151603245056_sc,0
3128145151603245056_st,0
3134837353987943936_sc,0
3134837353987943936_st,0
3139981846352991232_sc,0
3139981846352991232_st,0
3140323035840550400_sc,0
3140323035840550400_st,0
314298725829269760_sc,0
314298725829269760_st,0
3143211942143826944_sc,0
3143211942143826944_st,0
3144213149273257984_sc,0
3144213149273257984_st,0
314715295764604480_sc,0
314715295764604480_st,0
3147857495006591488_sc,0
3147857495006591488_st,0
3149563041121077760_sc,0
3149563041121077760_st,0
3150791614190278144_sc,0
3150791614190278144_st,0
315177544481427648_sc,0
315177544481427648_st,0
3151854981132948480_sc,0
3151854981132948480_st,0
3155399339962003968_sc,0
3155399339962003968_st,0
3158344902126417408_sc,0
3158344902126417408_st,0
3168869014910152192_sc,0
3168869014910152192_st,0
3171554921304355840_sc,0
3171554921304355840_st,0
317305742445456768_sc,0
317305742445456768_st,0
3175332956154232832_sc,0
3175332956154232832_st,0
3179056308473868288_sc,0
3179056308473868288_st,0
3180366415118796800_sc,0
3180366415118796800_st,0
3181505027806715904_sc,0
3181505027806715904_st,0
3182593296274463232_sc,0
3182593296274463232_st,0
3183723554725460992_sc,0
3183723554725460992_st,0
3191065655756499968_sc,0
3191065655756499968_st,0
3195382756119960064_sc,0
3195382756119960064_st,0
3197749339671388672_sc,0
3197749339671388672_st,0
3198857993573938688_sc,0
3198857993573938688_st,0
3199963500377195520_sc,0
3199963500377195520_st,0
3201470599500193280_sc,0
3201470599500193280_st,0
3203154582724483072_sc,0
3203154582724483072_st,0
3205141471894123520_sc,0
3205141471894123520_st,0
3205314105789971968_sc,0
3205314105789971968_st,0
320643565808973184_sc,0
320643565808973184_st,0
3207161641133204992_sc,0
3207161641133204992_st,0
3207364435361793024_sc,0
3207364435361793024_st,0
3212714779716120064_sc,0
3212714779716120064_st,0
321959784226548800_sc,0
321959784226548800_st,0
3219785961563798016_sc,0
3219785961563798016_st,0
3220217492937132032_sc,0
3220217492937132032_st,0
3220261180291892736_sc,0
3220261180291892736_st,0
3223437333517281280_sc,0
3223437333517281280_st,0
3233911784861016576_sc,0
3233911784861016576_st,0
3233946486982523392_sc,0
3233946486982523392_st,0
3237501159316177920_sc,0
3237501159316177920_st,0
3238934350569588736_sc,0
3238934350569588736_st,0
3240983531057736704_sc,0
3240983531057736704_st,0
3241935346528109568_sc,0
3241935346528109568_st,0
3250029960152860160_sc,0
3250029960152860160_st,0
3251140061235690496_sc,0
3251140061235690496_st,0
3253792757346482688_sc,0
3253792757346482688_st,0
3255962674577456640_sc,0
3255962674577456640_st,0
3258269714632495104_sc,0
3258269714632495104_st,0
3259829807236472832_sc,0
3259829807236472832_st,0
3261532200343831040_sc,0
3261532200343831040_st,0
3264884918412959744_sc,0
3264884918412959744_st,0
3265658735384816640_sc,0
3265658735384816640_st,0
3272302320895632896_sc,0
3272302320895632896_st,0
3273262076591303168_sc,0
3273262076591303168_st,0
3278786267823016448_sc,0
3278786267823016448_st,0
3282147327184686080_sc,0
3282147327184686080_st,0
3282497496392114688_sc,0
3282497496392114688_st,0
3286699066989118464_sc,0
3286699066989118464_st,0
3286881832018496512_sc,0
3286881832018496512_st,0
3286882883431732736_sc,0
3286882883431732736_st,0
3292295705641470976_sc,0
3292295705641470976_st,0
3293615203750568960_sc,0
3293615203750568960_st,0
3294683469938243072_sc,0
3294683469938243072_st,0
3298734266924568576_sc,0
3298734266924568576_st,0
3304422871739225600_sc,0
3304422871739225600_st,0
3305144334390477824_sc,0
3305144334390477824_st,0
3307281204623335424_sc,0
3307281204623335424_st,0
3308732471776313856_sc,0
3308732471776313856_st,0
3309023749462671360_sc,0
3309023749462671360_st,0
3310350251214631936_sc,0
3310350251214631936_st,0
3311330124973130240_sc,0
3311330124973130240_st,0
3313512338438480384_sc,0
3313512338438480384_st,0
3313923626031503872_sc,0
3313923626031503872_st,0
3314702920856161792_sc,0
3314702920856161792_st,0
3319110306240276480_sc,0
3319110306240276480_st,0
3319388280542932992_sc,0
3319388280542932992_st,0
3321601397382502400_sc,0
3321601397382502400_st,0
3323456275492122624_sc,0
3323456275492122624_st,0
3326777805270701568_sc,0
3326777805270701568_st,0
3328386131240223232_sc,0
3328386131240223232_st,0
3330508058871248384_sc,0
3330508058871248384_st,0
3330702673312915968_sc,0
3330702673312915968_st,0
3334638357412919808_sc,0
3334638357412919808_st,0
3335565990016674304_sc,0
3335565990016674304_st,0
3336700232142561280_sc,0
3336700232142561280_st,0
3340872342738373632_sc,0
3340872342738373632_st,0
3347212239294716416_sc,0
3347212239294716416_st,0
335199347257740736_sc,0
335199347257740736_st,0
3352380177873403904_sc,0
3352380177873403904_st,0
3352644197912933376_sc,0
3352644197912933376_st,0
3354909106837064704_sc,0
3354909106837064704_st,0
336042738814610560_sc,0
336042738814610560_st,0
336131317537691392_sc,0
336131317537691392_st,0
336603579893007552_sc,0
336603579893007552_st,0
3368442780467753984_sc,0
3368442780467753984_st,0
3375495205907218432_sc,0
3375495205907218432_st,0
3377569381150850560_sc,0
3377569381150850560_st,0
3381530246149586944_sc,0
3381530246149586944_st,0
3385344780743307776_sc,0
3385344780743307776_st,0
3388038315721593856_sc,0
3388038315721593856_st,0
3390248800511599104_sc,0
3390248800511599104_st,0
3390590433569404928_sc,0
3390590433569404928_st,0
339323392712846848_sc,0
339323392712846848_st,0
3393420835312002560_sc,0
3393420835312002560_st,0
3393538200683913728_sc,0
3393538200683913728_st,0
3393718942830649344_sc,0
3393718942830649344_st,0
3407630960676694528_sc,0
3407630960676694528_st,0
3409053021435703808_sc,0
3409053021435703808_st,0
3412530511093741568_sc,0
3412530511093741568_st,0
3416018653603729408_sc,0
3416018653603729408_st,0
3417508558331183104_sc,0
3417508558331183104_st,0
3419511092464023040_sc,0
3419511092464023040_st,0
3422490949158366208_sc,0
3422490949158366208_st,0
3422777417513500672_sc,0
3422777417513500672_st,0
3427173369750631936_sc,0
3427173369750631936_st,0
3429205098229594624_sc,0
3429205098229594624_st,0
3429343858659508224_sc,0
3429343858659508224_st,0
3431931893361965056_sc,0
3431931893361965056_st,0
3433357310720280576_sc,0
3433357310720280576_st,0
3434976299890984960_sc,0
3434976299890984960_st,0
3436702477636232192_sc,0
3436702477636232192_st,0
3437121274935248896_sc,0
3437121274935248896_st,0
3437622377320224768_sc,0
3437622377320224768_st,0
343895774265558976_sc,0
343895774265558976_st,0
344252206276270464_sc,0
344252206276270464_st,0
3448831154605042688_sc,0
3448831154605042688_st,0
3449647165972976640_sc,0
3449647165972976640_st,0
345416337957225280_sc,0
345416337957225280_st,0
345481582461167872_sc,0
345481582461167872_st,0
3459290729524206592_sc,0
3459290729524206592_st,0
3461674830297893888_sc,0
3461674830297893888_st,0
3465063985717195776_sc,0
3465063985717195776_st,0
3468412586548070400_sc,0
3468412586548070400_st,0
3469467183435530240_sc,0
3469467183435530240_st,0
3469753199215489024_sc,0
3469753199215489024_st,0
3470270409008589824_sc,0
3470270409008589824_st,0
347083911900948672_sc,0
347083911900948672_st,0
3473035995015422976_sc,0
3473035995015422976_st,0
3473657669745511424_sc,0
3473657669745511424_st,0
3477256199407322624_sc,0
3477256199407322624_st,0
348320512068316352_sc,0
348320512068316352_st,0
3486963438557189632_sc,0
3486963438557189632_st,0
3492458347157972992_sc,0
3492458347157972992_st,0
3494539325905640960_sc,0
3494539325905640960_st,0
3494761241363752448_sc,0
3494761241363752448_st,0
3500022907142289920_sc,0
3500022907142289920_st,0
3501128262826528256_sc,0
3501128262826528256_st,0
3502302859541931520_sc,0
3502302859541931520_st,0
3503567023860800000_sc,0
3503567023860800000_st,0
3503684198804180992_sc,0
3503684198804180992_st,0
3505583370737782272_sc,0
3505583370737782272_st,0
3505690598556928000_sc,0
3505690598556928000_st,0
3508357477693163520_sc,0
3508357477693163520_st,0
3510593665834030592_sc,0
3510593665834030592_st,0
3512928991701199872_sc,0
3512928991701199872_st,0
3517298734190417408_sc,0
3517298734190417408_st,0
3522086939720595968_sc,0
3522086939720595968_st,0
3529079915307728384_sc,0
3529079915307728384_st,0
3532560315008656896_sc,0
3532560315008656896_st,0
3542126796757146624_sc,0
3542126796757146624_st,0
3549665357182727168_sc,0
3549665357182727168_st,0
3549746479765752832_sc,0
3549746479765752832_st,0
3556921612993668096_sc,0
3556921612993668096_st,0
3559611693088380416_sc,0
3559611693088380416_st,0
3560570395631459840_sc,0
3560570395631459840_st,0
3562227496767183360_sc,0
3562227496767183360_st,0
3563626351164358144_sc,0
3563626351164358144_st,0
3573404195491870208_sc,0
3573404195491870208_st,0
3575557717566290432_sc,0
3575557717566290432_st,0
3577141341538735104_sc,0
3577141341538735104_st,0
3580456187324370944_sc,0
3580456187324370944_st,0
3583345993915706368_sc,0
3583345993915706368_st,0
358670927377144832_sc,0
358670927377144832_st,0
3589730998512510976_sc,0
3589730998512510976_st,0
3593121095079324160_sc,0
3593121095079324160_st,0
3600659208061880832_sc,0
3600659208061880832_st,0
3601607972552262656_sc,0
3601607972552262656_st,0
3604648433941929984_sc,0
3604648433941929984_st,0
3610690330774160896_sc,0
3610690330774160896_st,0
361422772098233216_sc,0
361422772098233216_st,0
3615308691259056640_sc,0
3615308691259056640_st,0
3625892089360670208_sc,0
3625892089360670208_st,0
3630444761257537536_sc,0
3630444761257537536_st,0
3632841814564295168_sc,0
3632841814564295168_st,0
3633768491379114496_sc,0
3633768491379114496_st,0
3634662467897982976_sc,0
3634662467897982976_st,0
3639257400881463808_sc,0
3639257400881463808_st,0
3639501915236427264_sc,0
3639501915236427264_st,0
3639798228639837696_sc,0
3639798228639837696_st,0
364310757223536128_sc,0
364310757223536128_st,0
3644331323830049792_sc,0
3644331323830049792_st,0
3644437590938244608_sc,0
3644437590938244608_st,0
3646691613681283072_sc,0
3646691613681283072_st,0
3648962142909838336_sc,0
3648962142909838336_st,0
365034168867130624_sc,0
365034168867130624_st,0
3651423901960139264_sc,0
3651423901960139264_st,0
3657232799058171392_sc,0
3657232799058171392_st,0
3657662592952398336_sc,0
3657662592952398336_st,0
3659403972383660032_sc,0
3659403972383660032_st,0
3659552508108552704_sc,0
3659552508108552704_st,0
3659801638750599168_sc,0
3659801638750599168_st,0
3663862593000365568_sc,0
3663862593000365568_st,0
3664056683709244928_sc,0
3664056683709244928_st,0
3664247204552696832_sc,0
3664247204552696832_st,0
3673938401695472128_sc,0
3673938401695472128_st,0
3678305408288484864_sc,0
3678305408288484864_st,0
3680521871577207808_sc,0
3680521871577207808_st,0
3684631667611995136_sc,0
3684631667611995136_st,0
36882518792270672_sc,0
36882518792270672_st,0
3690315639726519808_sc,0
3690315639726519808_st,0
3693868345354636800_sc,0
3693868345354636800_st,0
3696285288090185728_sc,0
3696285288090185728_st,0
3701579622741407232_sc,0
3701579622741407232_st,0
3701911251000137728_sc,0
3701911251000137728_st,0
3703425020698763264_sc,0
3703425020698763264_st,0
3721078147097631232_sc,0
3721078147097631232_st,0
3727363101763892736_sc,0
3727363101763892736_st,0
3729151946754584064_sc,0
3729151946754584064_st,0
3729857814892336640_sc,0
3729857814892336640_st,0
3732664620593140224_sc,0
3732664620593140224_st,0
3733840555812319232_sc,0
3733840555812319232_st,0
3735064721816752128_sc,0
3735064721816752128_st,0
3736394393974278144_sc,0
3736394393974278144_st,0
3740799441744045056_sc,0
3740799441744045056_st,0
3741370829548270080_sc,0
3741370829548270080_st,0
3743519746203039744_sc,0
3743519746203039744_st,0
3744954556683995136_sc,0
3744954556683995136_st,0
374577171863157696_sc,0
374577171863157696_st,0
374822007940047616_sc,0
374822007940047616_st,0
3763131325343325696_sc,0
3763131325343325696_st,0
3765113362261676032_sc,0
3765113362261676032_st,0
3765549387063852032_sc,0
3765549387063852032_st,0
3765752949487456256_sc,0
3765752949487456256_st,0
3768872600977264128_sc,0
3768872600977264128_st,0
3771983116796703744_sc,0
3771983116796703744_st,0
3773881548707352576_sc,0
3773881548707352576_st,0
3788026673493274624_sc,0
3788026673493274624_st,0
3789507702654791168_sc,0
3789507702654791168_st,0
3790838703604275200_sc,0
3790838703604275200_st,0
3791106865157160960_sc,0
3791106865157160960_st,0
3791872180998673408_sc,0
3791872180998673408_st,0
3791963217855651840_sc,0
3791963217855651840_st,0
3801659522531320832_sc,0
3801659522531320832_st,0
3802822732062705664_sc,0
3802822732062705664_st,0
3805512975348983808_sc,0
3805512975348983808_st,0
3805787228151947776_sc,0
3805787228151947776_st,0
3816396206662654976_sc,0
3816396206662654976_st,0
3820501057361627136_sc,0
3820501057361627136_st,0
3827818276079227904_sc,0
3827818276079227904_st,0
3837942234819614208_sc,0
3837942234819614208_st,0
3844051719189847040_sc,0
3844051719189847040_st,0
3846917378988628992_sc,0
3846917378988628992_st,0
3851954586153581568_sc,0
3851954586153581568_st,0
3856560688914949632_sc,0
3856560688914949632_st,0
3857111316973122560_sc,0
3857111316973122560_st,0
3862283029367147008_sc,0
3862283029367147008_st,0
387110220101159488_sc,0
387110220101159488_st,0
3871353532289412608_sc,0
3871353532289412608_st,0
38720220343019296_sc,0
38720220343019296_st,0
3872404382995726336_sc,0
3872404382995726336_st,0
3873529576890176000_sc,0
3873529576890176000_st,0
387438239914087360_sc,0
387438239914087360_st,0
3875505706562639872_sc,0
3875505706562639872_st,0
387795160680938112_sc,0
387795160680938112_st,0
3881686620356933632_sc,0
3881686620356933632_st,0
38828589049756312_sc,0
38828589049756312_st,0
3892349162019290112_sc,0
3892349162019290112_st,0
3898877107414542336_sc,0
3898877107414542336_st,0
3901279852353173504_sc,0
3901279852353173504_st,0
3901503348212592640_sc,0
3901503348212592640_st,0
3902629525991549952_sc,0
3902629525991549952_st,0
3907307726394120704_sc,0
3907307726394120704_st,0
3908719332343931904_sc,0
3908719332343931904_st,0
3912449835679974400_sc,0
3912449835679974400_st,0
3914108205942212608_sc,0
3914108205942212608_st,0
3927452379397855232_sc,0
3927452379397855232_st,0
3929831403318721536_sc,0
3929831403318721536_st,0
3930170407965227008_sc,0
3930170407965227008_st,0
3930272730771367936_sc,0
3930272730771367936_st,0
3930985966891376128_sc,0
3930985966891376128_st,0
3934763559105859072_sc,0
3934763559105859072_st,0
3935862848607144960_sc,0
3935862848607144960_st,0
3936167048310580224_sc,0
3936167048310580224_st,0
3938835449279109632_sc,0
3938835449279109632_st,0
3943091745534409728_sc,0
3943091745534409728_st,0
3963852615002187776_sc,0
3963852615002187776_st,0
3966970355996097536_sc,0
3966970355996097536_st,0
3971498501700964864_sc,0
3971498501700964864_st,0
3972094034739607040_sc,0
3972094034739607040_st,0
3986940667040062976_sc,0
3986940667040062976_st,0
3988228603927367168_sc,0
3988228603927367168_st,0
3994845349720432128_sc,0
3994845349720432128_st,0
4001332977296288768_sc,0
4001332977296288768_st,0
4001946001314335744_sc,0
4001946001314335744_st,0
4003355914087148544_sc,0
4003355914087148544_st,0
4008808919832683008_sc,0
4008808919832683008_st,0
4018471408674471936_sc,0
4018471408674471936_st,0
402169488503481024_sc,0
402169488503481024_st,0
4035135298209230336_sc,0
4035135298209230336_st,0
4039929282691336192_sc,0
4039929282691336192_st,0
4041108489937945600_sc,0
4041108489937945600_st,0
4047869684523284992_sc,0
4047869684523284992_st,0
4053821785385292800_sc,0
4053821785385292800_st,0
4055333183835195904_sc,0
4055333183835195904_st,0
406841228494860800_sc,0
406841228494860800_st,0
4070848164834195968_sc,0
4070848164834195968_st,0
4077731316361901568_sc,0
4077731316361901568_st,0
407816760736394880_sc,0
407816760736394880_st,0
4079581877269496832_sc,0
4079581877269496832_st,0
4083468807800500736_sc,0
4083468807800500736_st,0
4085886270358056960_sc,0
4085886270358056960_st,0
4089690066512849920_sc,0
4089690066512849920_st,0
409983522700967104_sc,0
409983522700967104_st,0
4104346536801685504_sc,0
4104346536801685504_st,0
4104505437772882944_sc,0
4104505437772882944_st,0
4114206400497903104_sc,0
4114206400497903104_st,0
4118976785545944576_sc,0
4118976785545944576_st,0
412274304887014464_sc,0
412274304887014464_st,0
412294955079091776_sc,0
412294955079091776_st,0
413228338353132096_sc,0
413228338353132096_st,0
4132371975872033792_sc,0
4132371975872033792_st,0
4133509770493744128_sc,0
4133509770493744128_st,0
413447028540258240_sc,0
413447028540258240_st,0
4134723535160460800_sc,0
4134723535160460800_st,0
4145568240727806976_sc,0
4145568240727806976_st,0
