ref_hash,obj
253912872198147741_st,45855.632710699036
2543017079260150793_sc,128634.35626769117
2543017079260150793_st,107787.76049511858
2543284589793853605_sc,129600.40765631657
2543284589793853605_st,82114.24095260147
254426154048305631_sc,128150.32696865429
254426154048305631_st,78451.2130338113
254448742907625049_sc,126368.52739108304
254448742907625049_st,69433.1664540271
2545393844241298657_sc,129189.96858909373
2545393844241298657_st,91672.74544970394
2545884686963074735_sc,100591.54757165232
2545884686963074735_st,32888.96885265662
2546761282972909417_sc,128634.35626769117
2546761282972909417_st,107787.76049511858
2551221563998301791_sc,126253.47930113463
2551221563998301791_st,26168.874571932796
2551227130597967761_sc,128634.35626769117
2551227130597967761_st,107787.76049511858
2551997046499500757_sc,124921.26468523244
2551997046499500757_st,66101.20271856108
255216928279318135_sc,125938.7231186625
255216928279318135_st,83372.99567447198
2556096199879499513_sc,120258.31111761474
2556096199879499513_st,25665.473978050955
2556661701287459898_sc,127114.64669694463
2556661701287459898_st,81834.19623714284
2557590408171318585_sc,129623.8452729597
2557590408171318585_st,83850.71400873603
2557754946296385846_sc,123500.83137164958
2557754946296385846_st,33017.94958891495
2562426496034024868_sc,110677.96346244626
2562426496034024868_st,88699.25314956716
2563689338273435331_sc,122139.98772403748
2563689338273435331_st,26855.468918514034
2564448532269679034_sc,129687.38142033896
2564448532269679034_st,112908.42405786186
2565969151886342700_sc,123540.99297781991
2565969151886342700_st,7833.588960057388
256795806933299210_sc,125324.06000457551
256795806933299210_st,55141.07299935784
2569372958696716049_sc,126391.34905881943
2569372958696716049_st,28300.91716404651
2569846933036679954_sc,124517.38551394882
2569846933036679954_st,38016.328134901945
257138981385769818_sc,128634.35626769117
257138981385769818_st,107787.76049511858
257524371839649379_sc,123930.5913080328
257524371839649379_st,26392.83791869323
257611725240318580_sc,111521.20836754894
257611725240318580_st,69726.30238890035
2576393960536326801_sc,126533.00822534531
2576393960536326801_st,71493.40755502567
2578385297152367915_sc,128634.35626769117
2578385297152367915_st,107787.76049511858
2579376103104581664_sc,118301.30019859626
2579376103104581664_st,19889.741730626458
2586181448550359622_sc,123278.2410299286
2586181448550359622_st,29173.20464802329
2590339143145365557_sc,127369.91764035335
2590339143145365557_st,72756.71792276464
2591498476407212903_sc,120190.84638892591
2591498476407212903_st,42812.954579306745
2593357986886256655_sc,122444.47193920842
2593357986886256655_st,87001.0405508699
2594530684596950729_sc,109889.89163519365
2594530684596950729_st,45913.22068306038
2594718759684164591_sc,124917.76616560025
2594718759684164591_st,84646.92850306073
2596337982344892983_sc,129712.47441957354
2596337982344892983_st,92530.73781961361
2596462906938170152_sc,105627.56070798972
2596462906938170152_st,-4631.375493796808
2599521134878466916_sc,129058.52307579806
2599521134878466916_st,116231.10150830878
2600012552740072798_sc,127768.90179343567
2600012552740072798_st,80917.55774287277
2600156590545197724_sc,127379.99725496313
2600156590545197724_st,61846.385502530975
2600893542206467034_sc,117240.44097096287
2600893542206467034_st,60547.10786654978
2604724694595858333_sc,114241.47749372502
2604724694595858333_st,52475.655039028185
2605999838772579634_sc,128634.35626769117
2605999838772579634_st,107787.76049511858
260685136384490686_sc,128634.35626769117
260685136384490686_st,107787.76049511858
2607326790428176337_sc,127634.21308736478
2607326790428176337_st,88784.93348180845
2609750982667504149_sc,124545.72487809088
2609750982667504149_st,82943.88010997429
2611518832157565553_sc,113433.55597670817
2611518832157565553_st,105756.59391118953
2613912949123876893_sc,128427.42656410692
2613912949123876893_st,16321.636793618325
2614236342449873944_sc,116537.97153603991
2614236342449873944_st,31641.690457540677
2615839393938336854_sc,128162.72761810874
2615839393938336854_st,96012.32412619078
2620146301165451011_sc,127371.68498035635
2620146301165451011_st,82792.79320268244
2620243696765113332_sc,128634.35626769117
2620243696765113332_st,107787.76049511858
2623530628036519747_sc,128904.69934516294
2623530628036519747_st,94611.52279000724
2627778161330231436_sc,125315.12735225813
2627778161330231436_st,110920.59098570613
263062367567702611_sc,128634.35626769117
263062367567702611_st,107787.76049511858
2631174026565927662_sc,119497.845369196
2631174026565927662_st,48182.657837981686
263177226246223179_sc,108876.24911478856
263177226246223179_st,41798.374967252035
2632643604187675739_sc,125654.44695900794
2632643604187675739_st,7291.829523337406
2632650294219646745_sc,122009.42732027808
2632650294219646745_st,86849.20220970923
2633362662420692122_sc,119715.66433245306
2633362662420692122_st,3628.86176867007
2633593905998472161_sc,128451.67513544808
2633593905998472161_st,112397.2417958904
2636647041713430800_sc,119323.00630735811
2636647041713430800_st,92306.72426589303
2636872394397612556_sc,128634.35626769117
2636872394397612556_st,107787.76049511858
2639328235490886384_sc,127035.14996300447
2639328235490886384_st,49609.85875741159
2639616708156699987_sc,124707.69786149154
2639616708156699987_st,56498.07427289068
2641172405850214118_sc,126489.86506295225
2641172405850214118_st,86966.22451483169
2649253494066590734_sc,114813.21730299677
2649253494066590734_st,74751.94263303335
2651952410150960149_sc,128395.01075578209
2651952410150960149_st,83976.81433655164
2654186455818940499_sc,126435.97037491061
2654186455818940499_st,96591.17123076117
2654761384779079312_sc,125111.75175489011
2654761384779079312_st,29703.86565026929
2656336065440531305_sc,123419.35025766866
2656336065440531305_st,66456.86724557214
2656395677549489294_sc,118408.86478392317
2656395677549489294_st,72090.60084026147
2663643900293507912_sc,105372.6900159495
2663643900293507912_st,64372.69251310937
2666756337033498062_sc,122625.45161893724
2666756337033498062_st,51091.37349953388
2669079432757159749_sc,115192.1432663243
2669079432757159749_st,34792.29239987969
2671675000143865054_sc,125919.20065846933
2671675000143865054_st,69647.74665632295
2673799493440630713_sc,121798.9931936068
2673799493440630713_st,23797.636066532217
2674361760069302541_sc,124687.83981205185
2674361760069302541_st,67188.22528445345
2674925825001909039_sc,117877.386715677
2674925825001909039_st,90073.27779721179
2676285936607731794_sc,124133.35451072999
2676285936607731794_st,94736.13480165639
2677645807717907925_sc,124949.08365485356
2677645807717907925_st,57942.790912650766
2682114559925090573_sc,128634.35626769117
2682114559925090573_st,107787.76049511858
2682255369279285201_sc,113023.46079433247
2682255369279285201_st,75194.9697474224
2688614241602423846_sc,113317.36210961481
2688614241602423846_st,90181.96773764941
2689962419730481331_sc,129171.51704762774
2689962419730481331_st,105388.69634035479
2696553387054291934_sc,102603.82882938189
2696553387054291934_st,8000.451388424103
270285562542899857_sc,124085.86982377432
270285562542899857_st,92754.54397524949
2704343257649340363_sc,125321.40591208133
2704343257649340363_st,104674.31200786332
2705731221448729969_sc,128634.35626769117
2705731221448729969_st,107787.76049511858
2706349094921834169_sc,124062.37316309869
2706349094921834169_st,40283.128109513185
2706468482625784455_sc,125859.3487440873
2706468482625784455_st,61856.3737543143
2708833383540113705_sc,127175.87262317793
2708833383540113705_st,99568.480258674
2708928415050898950_sc,128056.99762049095
2708928415050898950_st,87349.20685278761
2708956894345852348_sc,130930.22479099057
2708956894345852348_st,112458.15674072903
2711876066722509112_sc,114164.92381529238
2711876066722509112_st,68117.0668389545
2714305773323316946_sc,125179.35305785749
2714305773323316946_st,81844.99952138739
27166025806569497_sc,105889.00979358588
27166025806569497_st,72544.7638163324
2716669186132617769_sc,128634.35626769117
2716669186132617769_st,107787.76049511858
2718523668801703038_sc,128634.35626769117
2718523668801703038_st,107787.76049511858
2719124877868397669_sc,115518.29535408458
2719124877868397669_st,102271.85316451493
2721362567675594310_sc,126890.65408738324
2721362567675594310_st,116627.18943375912
272541166462578165_sc,123889.90924840921
272541166462578165_st,53093.80870387837
2728506866845210190_sc,110795.10922483806
2728506866845210190_st,19109.985891584034
2729093921219703785_sc,128227.64841765493
2729093921219703785_st,100898.8380926507
2730159504317943083_sc,128634.35626769117
2730159504317943083_st,107787.76049511858
2735554048862674201_sc,126937.33191690328
2735554048862674201_st,79968.96793353418
2736522429783924035_sc,122434.62273805962
2736522429783924035_st,80413.85186303777
2736668956288092933_sc,125869.34781974259
2736668956288092933_st,96045.69252164914
2739684169027985744_sc,114111.81237121356
2739684169027985744_st,92375.28698581064
2740863942198582707_sc,124030.24498846168
2740863942198582707_st,46559.26646535487
2741925699295683882_sc,110439.888017346
2741925699295683882_st,93875.62647057054
2743637704467784998_sc,124232.9891753855
2743637704467784998_st,92257.60562481098
2746889534286802304_sc,111787.01672912628
2746889534286802304_st,112222.53413115117
274695744481117818_sc,123935.9352594
274695744481117818_st,93828.51713969834
2748070125705997491_sc,111859.92667118428
2748070125705997491_st,63919.41123252064
2750995589356373748_sc,116701.58223476133
2750995589356373748_st,72510.8546879062
2754748478218546062_sc,114470.41556816599
2754748478218546062_st,63362.40529609789
2755075493912440881_sc,124022.03523435844
2755075493912440881_st,34792.08123494279
2763720047331310169_sc,120109.08371235098
2763720047331310169_st,101656.45670296987
2766862274395107432_sc,126418.98100936219
2766862274395107432_st,71586.65807321407
2767931153245300732_sc,123113.03165517436
2767931153245300732_st,53594.58305711621
2771300262432026910_sc,123607.2378746849
2771300262432026910_st,48132.55861426063
2772129680807685765_sc,112641.5835668036
2772129680807685765_st,46146.28541936447
2772851852812186289_sc,128634.35626769117
2772851852812186289_st,107787.76049511858
2775647880152437385_sc,115518.29535408458
2775647880152437385_st,102502.6752420148
277720213692756024_sc,128634.35626769117
277720213692756024_st,107787.76049511858
2787751402700904178_sc,123529.69144357907
2787751402700904178_st,55544.610262991824
2789880617034718154_sc,129371.998810858
2789880617034718154_st,98483.6792287669
2792972516924818188_sc,123524.59619738976
2792972516924818188_st,84204.65409318327
2798979606625786307_sc,128193.31865235815
2798979606625786307_st,99007.25820324397
2799630459422003327_sc,120681.64500379376
2799630459422003327_st,14144.091372417672
2803725878357284410_sc,130318.5090466548
2803725878357284410_st,104016.81732140046
2809575926074600193_sc,131183.43089089467
2809575926074600193_st,38111.880674045104
281141536169719364_sc,124097.92912623467
281141536169719364_st,49884.39567362284
2811739917472243949_sc,124452.4716648016
2811739917472243949_st,115186.76011518689
2813524244163167037_sc,124422.90896086408
2813524244163167037_st,87358.60172820726
2818875365781018212_sc,129554.1137135744
2818875365781018212_st,116930.01952947209
2822304187116884215_sc,122109.27025561014
2822304187116884215_st,25209.28834392244
2822715040264134719_sc,129570.82133760101
2822715040264134719_st,104910.47075609928
2823415913940346130_sc,128634.35626769117
2823415913940346130_st,107787.76049511858
2823877798610043622_sc,116089.36402787403
2823877798610043622_st,22340.3430639354
2828955475784879178_sc,121857.44616394312
2828955475784879178_st,103068.14555118734
283333275088814139_sc,124055.97584795635
283333275088814139_st,74447.50844239422
283679910598370108_sc,116261.76067961808
283679910598370108_st,77684.66226948361
2837828059786070899_sc,128229.640069293
2837828059786070899_st,85354.64504165457
2841970247099041725_sc,118228.23850970065
2841970247099041725_st,103347.8490778734
2845688463941585151_sc,125182.11495270801
2845688463941585151_st,93489.40052490373
2848700044500530120_sc,124990.18124890115
2848700044500530120_st,59069.059806953126
2849184271263110686_sc,121634.3834946609
2849184271263110686_st,50078.74673733588
2855032838593075968_sc,128634.35626769117
2855032838593075968_st,107787.76049511858
2859254444867879820_sc,115373.70552549836
2859254444867879820_st,71423.82650649204
2859383778838750439_sc,128634.35626769117
2859383778838750439_st,107787.76049511858
2860629413100415416_sc,122199.00259880902
2860629413100415416_st,38769.18179587975
2862260576426339952_sc,109799.33716151143
2862260576426339952_st,8267.625913934913
28626901849894735_sc,121168.16087838916
28626901849894735_st,90589.51645851367
2863160690040044042_sc,118517.06782353763
2863160690040044042_st,67738.76169029398
2865772247077428106_sc,124349.1034469533
2865772247077428106_st,91934.90638258956
2869882857105483040_sc,122621.20830325472
2869882857105483040_st,60824.2724159238
2873096830911028087_sc,125141.13605255695
2873096830911028087_st,94212.02713186973
2875530641131267393_sc,127959.27850524675
2875530641131267393_st,79729.60044057248
287615195136530286_sc,123779.74148377773
287615195136530286_st,60361.40705428092
2880500903919276580_sc,124777.55129472673
2880500903919276580_st,16531.03306617327
2883611523480447121_sc,126578.66971044378
2883611523480447121_st,45351.17533677877
2884092902426316552_sc,125410.42851239203
2884092902426316552_st,56663.79636428868
2884793578072720724_sc,114120.54131377391
2884793578072720724_st,79980.12317705665
2886487858517742395_sc,118205.84130357532
2886487858517742395_st,84289.68072761041
289020675873427751_sc,117407.17320914392
289020675873427751_st,45227.23927838572
2890480819299313133_sc,123061.40964163085
2890480819299313133_st,87575.60346059686
2890660588205739801_sc,123564.32776576922
2890660588205739801_st,4688.713113976246
2893933521113190902_sc,123963.64962880865
2893933521113190902_st,21482.343970558704
2898200741176317446_sc,128634.35626769117
2898200741176317446_st,107787.76049511858
2898811733055925645_sc,126032.72153611647
2898811733055925645_st,61446.09072776989
2899231612307685188_sc,128107.09575928038
2899231612307685188_st,65428.034592262484
2899576836320123247_sc,126248.63814600758
2899576836320123247_st,78646.20992331691
2901287113933569945_sc,123287.23371376742
2901287113933569945_st,7216.275995933606
2901526886630379527_sc,123681.29247154862
2901526886630379527_st,53610.820677937714
290180300665805166_sc,122652.97711257532
290180300665805166_st,73995.86602600747
2907240270972861658_sc,127013.74106389548
2907240270972861658_st,101001.46564960433
2908524861116015677_sc,115521.62655243385
2908524861116015677_st,93149.3906779228
2909505584800864894_sc,127318.8757893007
2909505584800864894_st,76777.94007853925
2911011842663032458_sc,123075.76313656889
2911011842663032458_st,35823.31902436412
2911416249252691852_sc,119702.19758795486
2911416249252691852_st,49324.723636626746
2919879188565780428_sc,122506.75179823305
2919879188565780428_st,103939.15396432114
2920675133233777050_sc,125562.19863528799
2920675133233777050_st,75361.52037954473
2924292120951521515_sc,128634.35626769117
2924292120951521515_st,107787.76049511858
2925153242674757009_sc,126249.41321798366
2925153242674757009_st,74692.55639403824
29251870622657917_sc,116965.24144588663
29251870622657917_st,80083.29797354512
2926367759133537013_sc,123359.81266224121
2926367759133537013_st,46015.82014347179
2926817776558931759_sc,100585.8201173634
2926817776558931759_st,27982.13654682383
2929975781933236833_sc,124397.33257824917
2929975781933236833_st,98020.0767033019
2930369440237555170_sc,130719.16283544897
2930369440237555170_st,77115.09884049454
2932559844089981857_sc,125110.77464167174
2932559844089981857_st,101206.26680596248
2940988728516669942_sc,119009.52116215765
2940988728516669942_st,109888.94729485443
2942104936792301055_sc,125936.01617141951
2942104936792301055_st,65482.563704040236
2942429951308274606_sc,128396.69142922247
2942429951308274606_st,99351.58061208016
2946869342551701908_sc,122867.51027966841
2946869342551701908_st,59279.180280187546
2948175442350308623_sc,119954.69921317241
2948175442350308623_st,91939.4131809772
2948245420510392881_sc,118881.19533174566
2948245420510392881_st,105130.67373011686
2956299000597738624_sc,125670.27375629511
2956299000597738624_st,-1241.6280760689324
2959342714567347513_sc,128942.73523256903
2959342714567347513_st,94451.34107394503
2960818407434292076_sc,122643.60583233956
2960818407434292076_st,89919.67158159828
296262312810567780_sc,110043.7387287638
296262312810567780_st,44429.777436975564
2963306442961305729_sc,129504.05989938854
2963306442961305729_st,105496.63755390189
2969829801803221879_sc,131189.88583933067
2969829801803221879_st,85492.10391090057
2970307141191578437_sc,128634.35626769117
2970307141191578437_st,107787.76049511858
2973078194781067022_sc,124943.43691224835
2973078194781067022_st,39270.44575702339
2973261426273296254_sc,119194.67470009234
2973261426273296254_st,73904.04371371261
2979425415631390179_sc,109623.26082460007
2979425415631390179_st,41082.8109246694
2980297490839241931_sc,104720.93704568213
2980297490839241931_st,48611.69585132314
2980299303280019342_sc,120544.82826595809
2980299303280019342_st,82598.93732280437
2982951064481182630_sc,118483.77817534033
2982951064481182630_st,70337.10645897787
2984557519692246100_sc,123344.23086407625
2984557519692246100_st,101618.04786696154
2988350096541962664_sc,126488.12128708784
2988350096541962664_st,99713.3357993686
2989477614646271174_sc,118886.78286865403
2989477614646271174_st,100786.68096636057
2990586604853237710_sc,118654.84110517673
2990586604853237710_st,24955.47197563938
2991676661484396895_sc,125848.69130186849
2991676661484396895_st,73917.25862269997
2993532939881645049_sc,128634.35626769117
2993532939881645049_st,107787.76049511858
299735009220268211_sc,118908.8805749103
299735009220268211_st,50936.30223854112
2999364724812332308_sc,115989.99367354249
2999364724812332308_st,76011.15719506421
2999739104586079311_sc,129148.3560789893
2999739104586079311_st,92274.76661127708
3000743843873336193_sc,128634.35626769117
3000743843873336193_st,107787.76049511858
3004337281488491862_sc,127365.81706043809
3004337281488491862_st,92813.6504082319
3005239600372026578_sc,123182.70553842091
3005239600372026578_st,90328.56129414708
3007847273422678516_sc,127352.55443145764
3007847273422678516_st,31494.436848217356
3008375976504780923_sc,123984.4038831889
3008375976504780923_st,11646.493936442273
3011391601857429129_sc,128634.35626769117
3011391601857429129_st,107787.76049511858
3013452407777234385_sc,131496.19461797524
3013452407777234385_st,101609.11151714425
3014051788181914368_sc,127093.8209609274
3014051788181914368_st,65055.878290047774
3015728650082320700_sc,117051.37537409794
3015728650082320700_st,72299.99580085727
301706380030517873_sc,100508.89007803422
301706380030517873_st,84524.05008573225
3018757646247120874_sc,110734.36357775153
3018757646247120874_st,43661.31180262737
3019228335165375911_sc,111251.91353990736
3019228335165375911_st,87867.81873831911
302262623587675068_sc,120552.82663347095
302262623587675068_st,77149.83579873785
3022980063711653653_sc,128825.76721304022
3022980063711653653_st,95300.21134922464
3023178998733156546_sc,110967.5567749546
3023178998733156546_st,51201.78538797939
3023336761160658896_sc,129154.31375963186
3023336761160658896_st,103790.68595975943
3026721207081386334_sc,128634.35626769117
3026721207081386334_st,107787.76049511858
30270352558265984_sc,124149.4639411371
30270352558265984_st,115483.40673841554
3027376511892879183_sc,120368.17888082795
3027376511892879183_st,17038.278264956567
3030112829082880414_sc,126073.06677485345
3030112829082880414_st,98154.40132486742
303092259385840804_sc,122436.16110248218
303092259385840804_st,52537.0603225469
3031905217641816121_sc,123750.61843799816
3031905217641816121_st,92119.06585933514
3032528019974782509_sc,128634.35626769117
3032528019974782509_st,107787.76049511858
3035437609466407299_sc,122398.93008628559
3035437609466407299_st,12648.874545460936
3036512749306595568_sc,122941.30334689734
3036512749306595568_st,43173.648988083696
3037779164352160462_sc,125765.79595740978
3037779164352160462_st,31652.866499999775
304277375782965945_sc,119520.85295067132
304277375782965945_st,44135.241877072716
3045823009447156201_sc,130085.35457262881
3045823009447156201_st,115848.03241485373
3047046662433111751_sc,113711.45513848445
3047046662433111751_st,71260.4777375028
3049935761390465502_sc,128634.35626769117
3049935761390465502_st,107787.76049511858
3052328911073309672_sc,127970.87655092732
3052328911073309672_st,99685.02639261032
3053424549814493729_sc,123167.88491813139
3053424549814493729_st,43429.18021002669
3056028901449660589_sc,122451.7169823796
3056028901449660589_st,31402.635986175377
3056496193309180369_sc,132393.28204459246
3056496193309180369_st,4163.424188935837
3057201193707403038_sc,121106.83164753343
3057201193707403038_st,11873.722150985524
3057298069512174447_sc,124282.68343825225
3057298069512174447_st,34089.04330250159
3057683843871869599_sc,124540.63752644745
3057683843871869599_st,8503.091862682408
3059152842336328486_sc,128789.54203084612
3059152842336328486_st,117156.52546202372
3059733705055216822_sc,118519.18185462037
3059733705055216822_st,7575.4421218633815
3059807483647270115_sc,124566.44569883993
3059807483647270115_st,75282.48383184176
3060990697035096831_sc,128743.4911819205
3060990697035096831_st,91496.4296789058
3061437839397530213_sc,113322.88094534447
3061437839397530213_st,82453.31568873423
306201549474470208_sc,123616.57010945286
306201549474470208_st,62236.0506403218
3062561641088484750_sc,124842.0637815787
3062561641088484750_st,50025.19608929714
306267453945591221_sc,127120.84496783355
306267453945591221_st,79044.92789581718
306295876498399040_sc,112896.91887082187
306295876498399040_st,17372.99025986453
3064382065216586043_sc,125737.3074512503
3064382065216586043_st,68145.53322961816
3065152690537683419_sc,110815.49431420612
3065152690537683419_st,112597.15624341725
3065749611935866818_sc,118388.99182042385
3065749611935866818_st,62185.67412094105
3068355549743843406_sc,118449.98072027488
3068355549743843406_st,108925.4082916441
3069271271511229730_sc,112400.8142875836
3069271271511229730_st,71493.0586112918
3069324546630310450_sc,127411.61303049223
3069324546630310450_st,100126.15560980038
3070096496357849496_sc,119683.50096096577
3070096496357849496_st,96693.23731635275
3072781577330789277_sc,121497.55731453038
3072781577330789277_st,38709.537678393426
3073239788968846298_sc,128634.35626769117
3073239788968846298_st,107787.76049511858
3074723869085034559_sc,119691.94411695987
3074723869085034559_st,5405.498576256368
3075197052326157036_sc,126604.66195767296
3075197052326157036_st,85327.59872693146
3076081998698886832_sc,117453.5842521714
3076081998698886832_st,96250.37815572096
3077204395988907580_sc,94989.0969412712
3077204395988907580_st,52297.68650798376
3079760554114300565_sc,126783.07548475712
3079760554114300565_st,114801.23960257557
3082449889489499456_sc,128689.15794381121
3082449889489499456_st,104394.58343734812
3083028284057482793_sc,102652.22600959358
3083028284057482793_st,65688.06250689553
3083541535124690446_sc,123966.48179795693
3083541535124690446_st,97702.99806642218
3086587346716204414_sc,128328.59763974883
3086587346716204414_st,108519.04820656867
308944419142764899_sc,123537.62566303255
308944419142764899_st,118746.31851667775
3090487566115573391_sc,121664.05966884835
3090487566115573391_st,41919.86850275657
3090902395165103628_sc,122695.48028085455
3090902395165103628_st,71632.62703700748
3091270038256839685_sc,128634.35626769117
3091270038256839685_st,107787.76049511858
3092196095422060211_sc,128634.35626769117
3092196095422060211_st,107787.76049511858
3093774065692231498_sc,123409.37814927463
3093774065692231498_st,24647.54103055074
3099336173836940681_sc,123149.70847065141
3099336173836940681_st,28455.554067962563
3100370478761185431_sc,130620.90585093679
3100370478761185431_st,19043.305931866405
3101303875496378603_sc,120666.28865592089
3101303875496378603_st,95511.72823765216
3101965660470407077_sc,128634.35626769117
3101965660470407077_st,107787.76049511858
310321962709894700_sc,128634.35626769117
310321962709894700_st,107787.76049511858
3105234994427757369_sc,111517.94805056909
3105234994427757369_st,36651.286398906705
3111272663202932677_sc,126995.54619695993
3111272663202932677_st,94604.64213009368
3112451874033008219_sc,102202.30191130064
3112451874033008219_st,35526.51645626043
3115871745338606700_sc,104958.23153786738
3115871745338606700_st,78876.61676139903
3121311586959732644_sc,109734.08452361451
3121311586959732644_st,70817.81127709638
3122401001894281625_sc,115438.535085831
3122401001894281625_st,31341.12712719562
312639690284977170_sc,125529.39647211788
312639690284977170_st,113159.0166309358
3128145151603245248_sc,123619.79069660282
3128145151603245248_st,113517.12964369461
3129323880892009293_sc,122160.48658801742
3129323880892009293_st,86355.4010924062
3134837353987943942_sc,113671.63915076105
3134837353987943942_st,62869.28153222044
3139981846352991435_sc,123194.82637196993
3139981846352991435_st,4371.579646748924
3140323035840550562_sc,130972.76138386657
3140323035840550562_st,87344.37576495013
314298725829269771_sc,109531.88039884201
314298725829269771_st,56714.99190812101
3143211942143826950_sc,126002.36944523822
3143211942143826950_st,50569.045679663854
3144213149273258171_sc,122183.65296269297
3144213149273258171_st,19920.323609821742
314715295764604476_sc,121535.97187482522
314715295764604476_st,112882.71870389898
3147857495006591365_sc,125231.00364845201
3147857495006591365_st,28272.041702754887
3149563041121077554_sc,124458.41352954794
3149563041121077554_st,39747.890309814655
3150791614190278060_sc,116768.13596426407
3150791614190278060_st,105433.5663534553
315177544481427677_sc,129191.91319357937
315177544481427677_st,12889.590122838328
3151854981132948307_sc,127973.22566369394
3151854981132948307_st,101441.61739303285
3155399339962003981_sc,115234.3203721915
3155399339962003981_st,72110.03886871545
3158344902126417157_sc,130135.65916037097
3158344902126417157_st,101403.00975905052
3165403350450358986_sc,128634.35626769117
3165403350450358986_st,107787.76049511858
3166756655871643852_sc,124548.26878021962
3166756655871643852_st,92303.2358558368
3168869014910151962_sc,120230.58604971731
3168869014910151962_st,55284.82170310343
3171554921304356075_sc,122642.1803706044
3171554921304356075_st,78928.94756857319
317305742445456743_sc,128634.35626769117
317305742445456743_st,107787.76049511858
3175332956154232854_sc,128220.29895991486
3175332956154232854_st,94078.81968197878
3179056308473868402_sc,120895.8400366777
3179056308473868402_st,71935.40656343548
3180366415118796640_sc,127676.53519650799
3180366415118796640_st,100600.76723653844
3181505027806716064_sc,125147.67318095035
3181505027806716064_st,58865.319453288976
3182593296274463132_sc,125251.7053284293
3182593296274463132_st,25520.0129003576
3183723554725460822_sc,125981.37099744554
3183723554725460822_st,115145.31394217753
3191065655756500122_sc,121522.96393449686
3191065655756500122_st,41297.4816838972
3195382756119960123_sc,125400.36963794922
3195382756119960123_st,86286.61239014669
3197749339671388664_sc,128442.9067693594
3197749339671388664_st,93556.91455044768
3198857993573938899_sc,126503.47049082053
3198857993573938899_st,118344.82901473575
3199963500377195436_sc,113532.53037248508
3199963500377195436_st,26029.415348631886
3201470599500193259_sc,126353.38208281092
3201470599500193259_st,98332.85423416947
3203154582724482981_sc,125037.89803786873
3203154582724482981_st,101407.66997195862
3205141471894123572_sc,128634.35626769117
3205141471894123572_st,107787.76049511858
3205314105789971864_sc,122824.82120801078
3205314105789971864_st,40171.11308785218
320643565808973155_sc,124669.6927878388
320643565808973155_st,116330.84843472012
3207161641133205230_sc,124159.63784288548
3207161641133205230_st,99668.23777628926
3207364435361793240_sc,126632.13153896463
3207364435361793240_st,65350.38377189743
3209042848786968922_sc,122447.0688797131
3209042848786968922_st,51751.00341996817
3212714779716119835_sc,126215.65502278195
3212714779716119835_st,108907.22237651363
321959784226548771_sc,108139.06445979893
321959784226548771_st,37700.23871004578
3219785961563797899_sc,118477.03743532549
3219785961563797899_st,71244.72968834138
3220217492937131900_sc,117725.79594658659
3220217492937131900_st,77532.37885568645
3220261180291892538_sc,122377.01271964032
3220261180291892538_st,77761.69805212105
3222022802439300964_sc,128634.35626769117
3222022802439300964_st,107787.76049511858
3223113076876810826_sc,111740.99735969758
3223113076876810826_st,101971.44528193615
3223437333517281181_sc,128634.35626769117
3223437333517281181_st,107787.76049511858
3228344015010333257_sc,128844.63075735421
3228344015010333257_st,52533.284096350886
3233911784861016638_sc,120168.40089079684
3233911784861016638_st,67737.4542209061
3233946486982523460_sc,127821.31767049932
3233946486982523460_st,100695.5865655724
3235628691761781442_sc,114755.40143492159
3235628691761781442_st,40344.86390733126
3237501159316177871_sc,111151.43125348719
3237501159316177871_st,42196.82631984068
3238513504101721058_sc,108896.84136635005
3238513504101721058_st,53489.593663017185
3238934350569588516_sc,123419.33860549326
3238934350569588516_st,119832.49620458765
3240983531057736623_sc,126794.56480251676
3240983531057736623_st,49068.60402174057
3241935346528109483_sc,124819.89390443309
3241935346528109483_st,94829.77116574018
3243891980020549283_sc,121019.00347368076
3243891980020549283_st,75296.13472518027
3244807130677441526_sc,110812.79533963368
3244807130677441526_st,24759.611921198873
3250029960152860334_sc,128634.35626769117
3250029960152860334_st,107787.76049511858
3251140061235690499_sc,128634.35626769117
3251140061235690499_st,107787.76049511858
3253792757346482797_sc,124673.57231301928
3253792757346482797_st,70439.04165521591
3255962674577456440_sc,124663.30041180029
3255962674577456440_st,33505.59401630889
3258269714632495175_sc,128634.35626769117
3258269714632495175_st,107787.76049511858
3258655243705308954_sc,120884.27722963416
3258655243705308954_st,89845.89679719406
3259829807236472897_sc,126636.67078348406
3259829807236472897_st,100007.4972626993
3261532200343831240_sc,125726.52101489334
3261532200343831240_st,93758.05749930079
3262020032320755832_sc,122589.57987157053
3262020032320755832_st,41160.337738232774
3264884918412959565_sc,108714.00693454106
3264884918412959565_st,86293.48549985474
3265658735384816669_sc,126759.21994408143
3265658735384816669_st,51527.54635572098
3272302320895632701_sc,123670.04487498848
3272302320895632701_st,83184.54066787701
3273262076591302934_sc,123425.00988783607
3273262076591302934_st,70236.66486953593
3278786267823016623_sc,128634.35626769117
3278786267823016623_st,107787.76049511858
3282147327184686048_sc,127692.23576318611
3282147327184686048_st,40682.63315969061
3282497496392114748_sc,123996.03770555872
3282497496392114748_st,63633.041692542
3283540166043810779_sc,120950.2657440486
3283540166043810779_st,65049.788616526545
3286699066989118437_sc,130448.8740730083
3286699066989118437_st,101588.49853802504
3286881832018496324_sc,120105.28707004356
3286881832018496324_st,55227.74246332738
3286882883431732636_sc,116683.1469707715
3286882883431732636_st,27497.564288609574
